record_id,batch,template_flag,pubmedbert__text_section_tagged__n_tokens,pubmedbert__text_section_tagged__n_unk,pubmedbert__text_section_tagged__unk_rate,pubmedbert__text_section_tagged__n_segments_at_128,pubmedbert__text_concatenated__n_tokens,pubmedbert__text_concatenated__n_unk,pubmedbert__text_concatenated__unk_rate,pubmedbert__text_concatenated__n_segments_at_128,pathologybert__text_section_tagged__n_tokens,pathologybert__text_section_tagged__n_unk,pathologybert__text_section_tagged__unk_rate,pathologybert__text_section_tagged__n_segments_at_128,pathologybert__text_concatenated__n_tokens,pathologybert__text_concatenated__n_unk,pathologybert__text_concatenated__unk_rate,pathologybert__text_concatenated__n_segments_at_128
BAH-P-2211,2,True,105,0,0.0,1,79,0,0.0,1,103,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2212,2,True,101,0,0.0,1,75,0,0.0,1,100,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-2213,2,False,107,0,0.0,1,77,0,0.0,1,103,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-2214,2,False,93,0,0.0,1,64,0,0.0,1,93,0,0.0,1,63,4,0.06349206349206349,1
BAH-P-2215,2,False,123,0,0.0,1,96,0,0.0,1,112,2,0.017857142857142856,1,83,6,0.07228915662650602,1
BAH-P-2216,2,False,104,0,0.0,1,77,0,0.0,1,104,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2217,2,False,200,0,0.0,2,169,0,0.0,2,189,8,0.042328042328042326,2,156,11,0.07051282051282051,2
BAH-P-2218,2,True,104,0,0.0,1,75,0,0.0,1,103,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-2219,2,False,95,0,0.0,1,68,0,0.0,1,98,2,0.02040816326530612,1,69,6,0.08695652173913043,1
BAH-P-2220,2,False,135,0,0.0,2,105,0,0.0,1,130,0,0.0,2,99,4,0.04040404040404041,1
BAH-P-2221,2,False,100,0,0.0,1,73,0,0.0,1,98,2,0.02040816326530612,1,69,6,0.08695652173913043,1
BAH-P-2222,2,False,100,0,0.0,1,73,0,0.0,1,98,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-2223,2,False,120,0,0.0,1,93,0,0.0,1,120,2,0.016666666666666666,1,91,6,0.06593406593406594,1
BAH-P-2224,2,False,92,0,0.0,1,65,0,0.0,1,93,0,0.0,1,64,4,0.0625,1
BAH-P-2225,2,False,123,0,0.0,1,93,0,0.0,1,116,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-2226,2,True,103,0,0.0,1,73,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-2227,2,False,132,0,0.0,2,102,0,0.0,1,122,1,0.00819672131147541,1,91,5,0.054945054945054944,1
BAH-P-2228,2,True,108,0,0.0,1,82,0,0.0,1,106,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-2229,2,True,105,0,0.0,1,79,0,0.0,1,103,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2230,2,False,115,0,0.0,1,89,0,0.0,1,113,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-2231,2,True,121,0,0.0,1,89,0,0.0,1,119,0,0.0,1,85,4,0.047058823529411764,1
BAH-P-2232,2,False,111,0,0.0,1,85,0,0.0,1,106,0,0.0,1,78,4,0.05128205128205128,1
BAH-P-2233,2,False,200,0,0.0,2,170,0,0.0,2,195,8,0.041025641025641026,2,163,11,0.06748466257668712,2
BAH-P-2234,2,False,86,0,0.0,1,62,0,0.0,1,83,4,0.04819277108433735,1,57,7,0.12280701754385964,1
BAH-P-2235,2,False,119,0,0.0,1,87,0,0.0,1,111,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-2236,2,False,125,0,0.0,1,93,0,0.0,1,123,0,0.0,1,89,4,0.0449438202247191,1
BAH-P-2237,2,True,111,0,0.0,1,79,0,0.0,1,109,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2238,2,False,251,0,0.0,2,193,0,0.0,2,240,16,0.06666666666666667,2,180,15,0.08333333333333333,2
BAH-P-2239,2,False,118,0,0.0,1,88,0,0.0,1,110,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-2240,2,False,126,0,0.0,1,100,0,0.0,1,120,0,0.0,1,92,4,0.043478260869565216,1
BAH-P-2241,2,False,180,0,0.0,2,148,0,0.0,2,177,12,0.06779661016949153,2,143,15,0.1048951048951049,2
BAH-P-2242,2,False,133,0,0.0,2,107,0,0.0,1,127,0,0.0,1,99,4,0.04040404040404041,1
BAH-P-2243,2,False,92,0,0.0,1,64,0,0.0,1,90,0,0.0,1,60,4,0.06666666666666667,1
BAH-P-2244,2,False,109,0,0.0,1,80,0,0.0,1,105,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2245,2,False,121,0,0.0,1,93,0,0.0,1,117,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-2246,2,False,113,0,0.0,1,84,0,0.0,1,109,2,0.01834862385321101,1,79,6,0.0759493670886076,1
BAH-P-2247,2,False,143,0,0.0,2,116,0,0.0,1,146,0,0.0,2,117,4,0.03418803418803419,1
BAH-P-2248,2,False,104,0,0.0,1,77,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-2249,2,False,120,0,0.0,1,90,0,0.0,1,119,2,0.01680672268907563,1,88,6,0.06818181818181818,1
BAH-P-2250,2,False,105,0,0.0,1,79,0,0.0,1,105,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-2251,2,False,145,0,0.0,2,119,0,0.0,1,138,6,0.043478260869565216,2,110,10,0.09090909090909091,1
BAH-P-2252,2,True,118,0,0.0,1,92,0,0.0,1,115,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-2253,2,False,89,0,0.0,1,67,0,0.0,1,82,0,0.0,1,59,3,0.05084745762711865,1
BAH-P-2254,2,True,102,0,0.0,1,76,0,0.0,1,99,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-2255,2,False,200,0,0.0,2,170,0,0.0,2,200,10,0.05,2,168,13,0.07738095238095238,2
BAH-P-2256,2,False,108,0,0.0,1,82,0,0.0,1,104,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2257,2,False,125,0,0.0,1,96,0,0.0,1,123,4,0.032520325203252036,1,93,8,0.08602150537634409,1
BAH-P-2258,2,True,120,0,0.0,1,91,0,0.0,1,117,2,0.017094017094017096,1,87,6,0.06896551724137931,1
BAH-P-2259,2,True,102,0,0.0,1,75,0,0.0,1,105,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2260,2,False,103,0,0.0,1,74,0,0.0,1,102,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-2261,2,False,116,0,0.0,1,84,0,0.0,1,115,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-2262,2,True,113,0,0.0,1,86,0,0.0,1,109,0,0.0,1,80,4,0.05,1
BAH-P-2263,2,False,112,0,0.0,1,85,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-2264,2,False,147,0,0.0,2,121,0,0.0,1,146,4,0.0273972602739726,2,118,8,0.06779661016949153,1
BAH-P-2265,2,False,120,0,0.0,1,93,0,0.0,1,121,2,0.01652892561983471,1,92,6,0.06521739130434782,1
BAH-P-2266,2,False,102,0,0.0,1,72,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-2267,2,False,111,0,0.0,1,79,0,0.0,1,109,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2268,2,False,104,0,0.0,1,74,0,0.0,1,99,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-2269,2,False,115,0,0.0,1,89,0,0.0,1,109,2,0.01834862385321101,1,81,6,0.07407407407407407,1
BAH-P-2270,2,False,117,0,0.0,1,85,0,0.0,1,115,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-2271,2,True,105,0,0.0,1,79,0,0.0,1,103,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2272,2,False,77,0,0.0,1,53,0,0.0,1,76,0,0.0,1,50,3,0.06,1
BAH-P-2273,2,False,150,0,0.0,2,122,0,0.0,1,140,1,0.007142857142857143,2,110,5,0.045454545454545456,1
BAH-P-2274,2,False,127,0,0.0,1,95,0,0.0,1,122,0,0.0,1,88,4,0.045454545454545456,1
BAH-P-2275,2,False,112,0,0.0,1,86,0,0.0,1,109,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-2276,2,True,107,0,0.0,1,81,0,0.0,1,104,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2277,2,False,106,0,0.0,1,80,0,0.0,1,98,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-2278,2,False,190,0,0.0,2,160,0,0.0,2,182,8,0.04395604395604396,2,150,11,0.07333333333333333,2
BAH-P-2279,2,False,117,0,0.0,1,91,0,0.0,1,108,0,0.0,1,80,4,0.05,1
BAH-P-2280,2,False,112,0,0.0,1,86,0,0.0,1,110,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-2281,2,False,120,0,0.0,1,94,0,0.0,1,116,2,0.017241379310344827,1,88,6,0.06818181818181818,1
BAH-P-2282,2,False,116,0,0.0,1,86,0,0.0,1,110,1,0.00909090909090909,1,79,5,0.06329113924050633,1
BAH-P-2283,2,False,112,0,0.0,1,82,0,0.0,1,106,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2284,2,False,126,0,0.0,1,94,0,0.0,1,123,0,0.0,1,89,4,0.0449438202247191,1
BAH-P-2285,2,True,117,0,0.0,1,85,0,0.0,1,117,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-2286,2,True,118,0,0.0,1,92,0,0.0,1,114,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-2287,2,False,196,0,0.0,2,166,0,0.0,2,190,12,0.06315789473684211,2,158,15,0.0949367088607595,2
BAH-P-2288,2,False,105,0,0.0,1,79,0,0.0,1,104,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2289,2,True,107,0,0.0,1,75,0,0.0,1,105,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-2290,2,False,158,0,0.0,2,124,0,0.0,1,147,4,0.027210884353741496,2,112,7,0.0625,1
BAH-P-2291,2,False,68,0,0.0,1,47,0,0.0,1,71,0,0.0,1,49,2,0.04081632653061224,1
BAH-P-2292,2,False,116,0,0.0,1,82,0,0.0,1,113,0,0.0,1,78,3,0.038461538461538464,1
BAH-P-2293,2,False,219,0,0.0,2,188,0,0.0,2,206,8,0.038834951456310676,2,173,11,0.06358381502890173,2
BAH-P-2294,2,False,117,0,0.0,1,90,0,0.0,1,113,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-2295,2,False,119,0,0.0,1,89,0,0.0,1,114,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-2296,2,False,104,0,0.0,1,78,0,0.0,1,101,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-2297,2,False,116,0,0.0,1,84,0,0.0,1,116,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-2298,2,False,143,0,0.0,2,117,0,0.0,1,139,2,0.014388489208633094,2,111,6,0.05405405405405406,1
BAH-P-2299,2,False,106,0,0.0,1,77,0,0.0,1,106,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2300,2,False,114,0,0.0,1,85,0,0.0,1,110,0,0.0,1,80,4,0.05,1
BAH-P-2301,2,False,132,0,0.0,2,103,0,0.0,1,125,0,0.0,1,95,4,0.042105263157894736,1
BAH-P-2302,2,True,103,0,0.0,1,76,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-2303,2,False,110,0,0.0,1,83,0,0.0,1,109,0,0.0,1,80,4,0.05,1
BAH-P-2304,2,False,124,0,0.0,1,98,0,0.0,1,120,4,0.03333333333333333,1,92,8,0.08695652173913043,1
BAH-P-2305,2,False,109,0,0.0,1,82,0,0.0,1,109,0,0.0,1,80,4,0.05,1
BAH-P-2306,2,False,122,0,0.0,1,96,0,0.0,1,117,4,0.03418803418803419,1,89,8,0.0898876404494382,1
BAH-P-2307,2,False,189,0,0.0,2,154,0,0.0,2,186,0,0.0,2,150,4,0.02666666666666667,2
BAH-P-2308,2,False,125,0,0.0,1,99,0,0.0,1,122,4,0.03278688524590164,1,94,8,0.0851063829787234,1
BAH-P-2309,2,True,115,0,0.0,1,89,0,0.0,1,112,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-2310,2,True,118,0,0.0,1,86,0,0.0,1,115,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-2311,2,True,113,0,0.0,1,81,0,0.0,1,113,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-2312,2,True,119,0,0.0,1,87,0,0.0,1,115,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-2313,2,False,123,0,0.0,1,97,0,0.0,1,119,2,0.01680672268907563,1,91,6,0.06593406593406594,1
BAH-P-2314,2,False,111,0,0.0,1,79,0,0.0,1,117,6,0.05128205128205128,1,83,9,0.10843373493975904,1
BAH-P-2315,2,False,288,0,0.0,3,230,0,0.0,2,272,16,0.058823529411764705,3,212,15,0.07075471698113207,2
BAH-P-2316,2,False,122,0,0.0,1,96,0,0.0,1,117,0,0.0,1,89,4,0.0449438202247191,1
BAH-P-2317,2,True,104,0,0.0,1,78,0,0.0,1,102,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-2318,2,False,123,0,0.0,1,97,0,0.0,1,119,2,0.01680672268907563,1,91,6,0.06593406593406594,1
BAH-P-2319,2,True,96,0,0.0,1,70,0,0.0,1,97,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-2320,2,False,143,0,0.0,2,117,0,0.0,1,139,0,0.0,2,111,4,0.036036036036036036,1
BAH-P-2321,2,False,95,0,0.0,1,66,0,0.0,1,93,0,0.0,1,63,4,0.06349206349206349,1
BAH-P-2322,2,False,117,0,0.0,1,88,0,0.0,1,111,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-2323,2,True,107,0,0.0,1,75,0,0.0,1,105,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-2324,2,False,112,0,0.0,1,80,0,0.0,1,111,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-2325,2,False,125,0,0.0,1,93,0,0.0,1,118,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-2326,2,False,109,0,0.0,1,77,0,0.0,1,110,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2327,2,False,117,0,0.0,1,85,0,0.0,1,117,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-2328,2,False,115,0,0.0,1,89,0,0.0,1,113,2,0.017699115044247787,1,85,6,0.07058823529411765,1
BAH-P-2329,2,True,107,0,0.0,1,77,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-2330,2,True,103,0,0.0,1,77,0,0.0,1,100,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-2331,2,False,122,0,0.0,1,92,0,0.0,1,115,2,0.017391304347826087,1,84,6,0.07142857142857142,1
BAH-P-2332,2,False,128,0,0.0,1,98,0,0.0,1,122,1,0.00819672131147541,1,91,5,0.054945054945054944,1
BAH-P-2333,2,False,115,0,0.0,1,85,0,0.0,1,111,0,0.0,1,80,4,0.05,1
BAH-P-2334,2,False,122,0,0.0,1,92,0,0.0,1,119,2,0.01680672268907563,1,88,6,0.06818181818181818,1
BAH-P-2335,2,False,117,0,0.0,1,87,0,0.0,1,111,0,0.0,1,80,4,0.05,1
BAH-P-2336,2,False,103,0,0.0,1,73,0,0.0,1,100,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-2337,2,False,122,0,0.0,1,92,0,0.0,1,118,2,0.01694915254237288,1,87,6,0.06896551724137931,1
BAH-P-2338,2,False,124,0,0.0,1,94,0,0.0,1,120,2,0.016666666666666666,1,89,6,0.06741573033707865,1
BAH-P-2339,2,False,106,0,0.0,1,76,0,0.0,1,102,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-2340,2,False,174,0,0.0,2,144,0,0.0,2,172,8,0.046511627906976744,2,140,11,0.07857142857142857,2
BAH-P-2341,2,True,123,0,0.0,1,91,0,0.0,1,116,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-2342,2,False,113,0,0.0,1,81,0,0.0,1,110,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2343,2,False,105,0,0.0,1,73,0,0.0,1,103,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-2344,2,False,121,0,0.0,1,89,0,0.0,1,118,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-2345,2,False,96,0,0.0,1,67,0,0.0,1,95,0,0.0,1,65,4,0.06153846153846154,1
BAH-P-2346,2,False,104,0,0.0,1,78,0,0.0,1,99,2,0.020202020202020204,1,71,6,0.08450704225352113,1
BAH-P-2347,2,False,118,0,0.0,1,90,0,0.0,1,113,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-2348,2,True,107,0,0.0,1,81,0,0.0,1,103,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2349,2,False,122,0,0.0,1,94,0,0.0,1,121,0,0.0,1,92,4,0.043478260869565216,1
BAH-P-2350,2,False,108,0,0.0,1,82,0,0.0,1,104,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2351,2,False,115,0,0.0,1,89,0,0.0,1,112,0,0.0,1,84,4,0.047619047619047616,1
BAH-P-2352,2,False,80,0,0.0,1,56,0,0.0,1,80,0,0.0,1,54,3,0.05555555555555555,1
BAH-P-2353,2,False,95,0,0.0,1,66,0,0.0,1,94,0,0.0,1,64,4,0.0625,1
BAH-P-2354,2,False,116,0,0.0,1,87,0,0.0,1,104,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-2355,2,False,117,0,0.0,1,90,0,0.0,1,119,4,0.03361344537815126,1,90,8,0.08888888888888889,1
BAH-P-2356,2,False,96,0,0.0,1,69,0,0.0,1,97,2,0.020618556701030927,1,68,6,0.08823529411764706,1
BAH-P-2357,2,False,142,0,0.0,2,112,0,0.0,1,137,4,0.029197080291970802,2,106,8,0.07547169811320754,1
BAH-P-2358,2,False,107,0,0.0,1,86,0,0.0,1,105,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-2359,2,False,212,0,0.0,2,178,0,0.0,2,198,10,0.050505050505050504,2,163,13,0.07975460122699386,2
BAH-P-2360,2,False,125,0,0.0,1,99,0,0.0,1,118,2,0.01694915254237288,1,90,6,0.06666666666666667,1
BAH-P-2361,2,False,124,0,0.0,1,94,0,0.0,1,118,2,0.01694915254237288,1,87,6,0.06896551724137931,1
BAH-P-2362,2,False,121,0,0.0,1,94,0,0.0,1,116,2,0.017241379310344827,1,87,6,0.06896551724137931,1
BAH-P-2363,2,False,105,0,0.0,1,79,0,0.0,1,104,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2364,2,True,107,0,0.0,1,75,0,0.0,1,104,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-2365,2,True,113,0,0.0,1,81,0,0.0,1,111,0,0.0,1,77,4,0.05194805194805195,1
BAH-P-2366,2,True,120,0,0.0,1,94,0,0.0,1,117,0,0.0,1,89,4,0.0449438202247191,1
BAH-P-2367,2,False,171,0,0.0,2,154,0,0.0,2,160,6,0.0375,2,142,9,0.06338028169014084,2
BAH-P-2368,2,True,103,0,0.0,1,77,0,0.0,1,100,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-2369,2,False,108,0,0.0,1,76,0,0.0,1,105,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-2370,2,False,125,0,0.0,1,99,0,0.0,1,122,0,0.0,1,94,4,0.0425531914893617,1
BAH-P-2371,2,False,95,0,0.0,1,66,0,0.0,1,94,0,0.0,1,64,4,0.0625,1
BAH-P-2372,2,False,258,0,0.0,3,227,0,0.0,2,231,12,0.05194805194805195,2,198,15,0.07575757575757576,2
BAH-P-2373,2,False,95,0,0.0,1,66,0,0.0,1,93,0,0.0,1,63,4,0.06349206349206349,1
BAH-P-2374,2,False,116,0,0.0,1,89,0,0.0,1,115,2,0.017391304347826087,1,86,6,0.06976744186046512,1
BAH-P-2375,2,True,101,0,0.0,1,71,0,0.0,1,97,0,0.0,1,66,4,0.06060606060606061,1
BAH-P-2376,2,False,189,0,0.0,2,158,0,0.0,2,185,10,0.05405405405405406,2,152,13,0.08552631578947369,2
BAH-P-2377,2,False,127,0,0.0,1,100,0,0.0,1,117,4,0.03418803418803419,1,88,8,0.09090909090909091,1
BAH-P-2378,2,False,143,0,0.0,2,115,0,0.0,1,137,2,0.014598540145985401,2,108,6,0.05555555555555555,1
BAH-P-2379,2,False,117,0,0.0,1,85,0,0.0,1,114,2,0.017543859649122806,1,80,6,0.075,1
BAH-P-2380,2,True,107,0,0.0,1,81,0,0.0,1,103,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2381,2,False,137,0,0.0,2,105,0,0.0,1,134,0,0.0,2,100,4,0.04,1
BAH-P-2382,2,False,107,0,0.0,1,75,0,0.0,1,106,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-2383,2,True,104,0,0.0,1,78,0,0.0,1,102,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-2384,2,True,101,0,0.0,1,75,0,0.0,1,100,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-2385,2,False,132,0,0.0,2,103,0,0.0,1,125,0,0.0,1,95,4,0.042105263157894736,1
BAH-P-2386,2,False,119,0,0.0,1,91,0,0.0,1,117,0,0.0,1,87,4,0.04597701149425287,1
BAH-P-2387,2,False,109,0,0.0,1,81,0,0.0,1,106,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2388,2,False,117,0,0.0,1,89,0,0.0,1,116,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-2389,2,False,113,0,0.0,1,86,0,0.0,1,111,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-2390,2,False,103,0,0.0,1,75,0,0.0,1,101,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-2391,2,True,103,0,0.0,1,76,0,0.0,1,102,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-2392,2,True,102,0,0.0,1,75,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-2393,2,True,93,0,0.0,1,65,0,0.0,1,92,0,0.0,1,62,4,0.06451612903225806,1
BAH-P-2394,2,False,123,0,0.0,1,96,0,0.0,1,126,0,0.0,1,97,4,0.041237113402061855,1
BAH-P-2395,2,False,111,0,0.0,1,81,0,0.0,1,106,2,0.018867924528301886,1,75,6,0.08,1
BAH-P-2396,2,False,107,0,0.0,1,77,0,0.0,1,105,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-2397,2,False,109,0,0.0,1,79,0,0.0,1,104,2,0.019230769230769232,1,73,6,0.0821917808219178,1
BAH-P-2398,2,False,108,0,0.0,1,78,0,0.0,1,104,0,0.0,1,73,4,0.0547945205479452,1
BAH-P-2399,2,False,116,0,0.0,1,84,0,0.0,1,114,0,0.0,1,80,4,0.05,1
BAH-P-2400,2,False,119,0,0.0,1,87,0,0.0,1,115,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-2401,2,False,111,0,0.0,1,85,0,0.0,1,107,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-2402,2,True,110,0,0.0,1,84,0,0.0,1,108,0,0.0,1,80,4,0.05,1
BAH-P-2403,2,False,109,0,0.0,1,83,0,0.0,1,108,0,0.0,1,80,4,0.05,1
BAH-P-2404,2,True,110,0,0.0,1,84,0,0.0,1,110,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-2405,2,False,113,0,0.0,1,85,0,0.0,1,109,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-2406,2,True,101,0,0.0,1,75,0,0.0,1,99,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-2407,2,False,106,0,0.0,1,77,0,0.0,1,106,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2408,2,False,124,0,0.0,1,95,0,0.0,1,118,0,0.0,1,88,4,0.045454545454545456,1
BAH-P-2409,2,False,132,0,0.0,2,103,0,0.0,1,126,2,0.015873015873015872,1,96,6,0.0625,1
BAH-P-2410,2,False,113,0,0.0,1,83,0,0.0,1,106,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2411,2,False,130,0,0.0,2,103,0,0.0,1,125,2,0.016,1,96,6,0.0625,1
BAH-P-2412,2,False,122,0,0.0,1,92,0,0.0,1,112,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-2413,2,False,69,0,0.0,1,45,0,0.0,1,71,0,0.0,1,45,3,0.06666666666666667,1
BAH-P-2414,2,False,114,0,0.0,1,88,0,0.0,1,114,4,0.03508771929824561,1,86,8,0.09302325581395349,1
BAH-P-2415,2,False,110,0,0.0,1,84,0,0.0,1,110,0,0.0,1,82,4,0.04878048780487805,1
BAH-P-2416,2,True,106,0,0.0,1,80,0,0.0,1,103,2,0.019417475728155338,1,75,6,0.08,1
BAH-P-2417,2,False,113,0,0.0,1,87,0,0.0,1,109,0,0.0,1,81,4,0.04938271604938271,1
BAH-P-2418,2,True,138,0,0.0,2,106,0,0.0,1,133,1,0.007518796992481203,2,99,5,0.050505050505050504,1
BAH-P-2419,2,True,117,0,0.0,1,85,0,0.0,1,113,0,0.0,1,79,4,0.05063291139240506,1
BAH-P-2420,2,False,136,0,0.0,2,104,0,0.0,1,128,0,0.0,1,94,4,0.0425531914893617,1
BAH-P-2421,2,False,137,0,0.0,2,105,0,0.0,1,129,0,0.0,2,95,4,0.042105263157894736,1
BAH-P-2422,2,False,120,0,0.0,1,88,0,0.0,1,117,0,0.0,1,83,4,0.04819277108433735,1
BAH-P-2423,2,False,109,0,0.0,1,80,0,0.0,1,96,0,0.0,1,66,4,0.06060606060606061,1
BAH-P-2424,2,False,116,0,0.0,1,89,0,0.0,1,113,2,0.017699115044247787,1,84,6,0.07142857142857142,1
BAH-P-2425,2,False,105,0,0.0,1,77,0,0.0,1,101,0,0.0,1,71,4,0.056338028169014086,1
BAH-P-2426,2,False,99,0,0.0,1,71,0,0.0,1,98,0,0.0,1,68,4,0.058823529411764705,1
BAH-P-2427,2,False,124,0,0.0,1,92,0,0.0,1,123,0,0.0,1,89,4,0.0449438202247191,1
BAH-P-2428,2,False,102,0,0.0,1,75,0,0.0,1,98,0,0.0,1,69,4,0.057971014492753624,1
BAH-P-2429,2,False,103,0,0.0,1,76,0,0.0,1,103,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-2430,2,False,121,0,0.0,1,92,0,0.0,1,116,0,0.0,1,86,4,0.046511627906976744,1
BAH-P-2431,2,False,121,0,0.0,1,91,0,0.0,1,115,2,0.017391304347826087,1,84,6,0.07142857142857142,1
BAH-P-2432,2,True,105,0,0.0,1,79,0,0.0,1,104,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2433,2,True,111,0,0.0,1,81,0,0.0,1,103,0,0.0,1,72,4,0.05555555555555555,1
BAH-P-2434,2,False,109,0,0.0,1,79,0,0.0,1,106,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2435,2,False,103,0,0.0,1,78,0,0.0,1,91,0,0.0,1,64,3,0.046875,1
BAH-P-2436,2,False,112,0,0.0,1,82,0,0.0,1,107,0,0.0,1,76,4,0.05263157894736842,1
BAH-P-2437,2,False,132,0,0.0,2,106,0,0.0,1,126,2,0.015873015873015872,1,98,6,0.061224489795918366,1
BAH-P-2438,2,True,105,0,0.0,1,79,0,0.0,1,103,0,0.0,1,75,4,0.05333333333333334,1
BAH-P-2439,2,True,104,0,0.0,1,78,0,0.0,1,102,0,0.0,1,74,4,0.05405405405405406,1
BAH-P-2440,2,False,105,0,0.0,1,73,0,0.0,1,104,0,0.0,1,70,4,0.05714285714285714,1
BAH-P-2441,2,False,107,0,0.0,1,81,0,0.0,1,107,0,0.0,1,79,4,0.05063291139240506,1
